# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.496619499027645,6.195438341105068,6.69502473909055,-69.96894492773643,2.1534026781250817,1.2239593358745047,-0.6469500593545622,0.0,-79.87257776658488,0.0
 2.503199575730719,6.200178023527758,6.681644361538437,-70.4945126159128,2.1611481260784466,1.1771060282240122,-0.6423210952297196,0.0,-79.58229881173307,0.0
 2.50977140685897,6.204805797926542,6.668190970899184,-71.01751404450151,2.1685697596980558,1.1293098490777176,-0.637932106138874,0.0,-79.3059298515146,0.0
 2.5163356626262794,6.209321039927605,6.654666455285899,-71.53809845191117,2.1756633264600156,1.0806353398486177,-0.6337790399081773,0.0,-79.04336166419091,0.0
 2.5228930116833967,6.213723125157128,6.64107270281169,-72.05641336499123,2.182424925257817,1.0311482184195353,-0.6298579692820729,0.0,-78.79448410537961,0.0
 2.529444120981523,6.218011429241295,6.627411601589664,-72.57260464245503,2.1888510079861874,0.9809152062549704,-0.6261650929744945,0.0,-78.55918636341752,0.0
 2.535989655642058,6.2221853278062875,6.613685039732929,-73.0868165197002,2.1949383811158136,0.9300039561823553,-0.6226967359862943,0.0,-78.33735716207465,0.0
 2.5425302788319493,6.22624419647829,6.599894905354593,-73.59919165458928,2.200684206516869,0.8784828653537711,-0.6194493496635269,0.0,-78.12888495499621,0.0
 2.5490666516440577,6.230187410883484,6.586043086567763,-74.10987117404946,2.2060860022847155,0.8264210018498467,-0.6164195111040547,0.0,-77.93365808180283,0.0
 2.555599432982193,6.234014346648053,6.572131471485548,-74.61899472117891,2.211141642670468,0.7738878930846577,-0.6136039224588582,0.0,-77.75156491752877,0.0
 2.562129279450328,6.237724379398179,6.558161948221054,-75.12670050274757,2.2158493581257934,0.7209534677880776,-0.6109994095910942,0.0,-77.58249397497677,0.0
 2.568656845245492,6.241316884760045,6.5441364048873885,-75.63312533672216,2.220207734454856,0.6676878434976832,-0.6086029206887752,0.0,-77.42633401338165,0.0
 2.575182782054019,6.244791238359835,6.5300567295976615,-76.1384046998094,2.22421571199631,0.6141612551652496,-0.6064115243438386,0.0,-77.28297410999978,0.0
 2.581707738950543,6.248146815823731,6.515924810464979,-76.64267277471232,2.2278725841079057,0.5604438725938278,-0.6044224075270149,0.0,-77.15230371383986,0.0
 2.5882323622995624,6.251382992777916,6.501742535602449,-77.14606249695429,2.231177995404537,0.5066056873809243,-0.602632873231703,0.0,-77.0342126914757,0.0
 2.5947572956589617,6.254499144848571,6.487511793123178,-77.64870560115995,2.234131939628715,0.4527163821408998,-0.6010403378756043,0.0,-76.92859133906256,0.0
 2.6012831796854536,6.257494647661883,6.473234471140276,-78.15073266656006,2.2367347568871514,0.3988451599615174,-0.5996423286218255,0.0,-76.8353304045397,0.0
 2.6078106520411866,6.260368876844031,6.458912457766849,-78.6522731617193,2.238987131039802,0.3450606957641658,-0.5984364802130009,0.0,-76.75432105530155,0.0
 2.6143403473014213,6.2631212080212,6.444547641116006,-79.15345548811663,2.24089008603087,0.291430903775354,-0.5974205319853655,0.0,-76.68545487303743,0.0
 2.620872896862923,6.265751016819571,6.430141909300853,-79.65440702272105,2.242444982569447,0.23802292258763824,-0.5965923243205056,0.0,-76.62862379649822,0.0
 2.6274089288526215,6.268257678865329,6.415697150434498,-80.15525415918154,2.243653513847306,0.1849029012960626,-0.5959497952506589,0.0,-76.58372008122896,0.0
 2.633949068036372,6.270640569784654,6.401215252630051,-80.65612234772216,2.2445177014378355,0.13213596320342078,-0.5954909766172612,0.0,-76.5506362225296,0.0
 2.640493935727305,6.272899065203731,6.386698104000617,-81.15713613345538,2.245039890503738,0.07978603855140208,-0.5952139902580162,0.0,-76.52926487574868,0.0
